,label,text,words
7756,0,"wes craven's presence is felt , not the craven of 'a nightmare on elm street' or 'the hills have eyes  ' but the sad schlock merchant of 'deadly friend . '",31
7757,1,what's so fun about this silly outrageous ingenious thriller is the director's talent . watching a brian depalma movie is like watching an alfred hitchcock movie after drinking twelve beers . ,31
7758,1,at once subtle and visceral  the film never succumbs to the trap of the maudlin or tearful  offering instead with its unflinching gaze a measure of faith in the future . ,31
7759,1,not only is it a charming  funny and beautifully crafted import  it uses very little dialogue  making it relatively effortless to read and follow the action at the same time . ,31
7760,1,"as an introduction to the man's theories and influence derrida is all but useless , as a portrait of the artist as an endlessly inquisitive old man however it's invaluable . ",31
7761,1,until ( the ) superfluous . . . epilogue that leaks suspension of disbelief like a sieve  die another day is as stimulating & heart-rate-raising as any james bond thriller . ,31
7762,0,waydowntown may not be an important movie  or even a good one  but it provides a nice change of mindless pace in collision with the hot oscar season currently underway . ,31
7763,0,the country bears has no scenes that will upset or frighten young viewers . unfortunately  there is almost nothing in this flat effort that will amuse or entertain them  either . ,31
7764,1,pumpkin takes an admirable look at the hypocrisy of political correctness but it does so with such an uneven tone that you never know when humor ends and tragedy begins . ,31
7765,0,the structure the film takes may find matt damon and ben affleck once again looking for residuals as this officially completes a good will hunting trilogy that was never planned . ,31
7766,0,there are more shots of children smiling for the camera than typical documentary footage which hurts the overall impact of the film . it's makes a better travelogue than movie . ,31
7767,0,there's a persistent theatrical sentiment and a woozy quality to the manner of the storytelling  which undercuts the devastatingly telling impact of utter loss personified in the film's simple title . ,31
7768,0,despite impeccable acting . . . and a script that takes some rather unexpected ( even  at times  preposterous ) turns  love is just too  too precious in the end . ,31
7769,0,each story is built on a potentially interesting idea  but the first two are ruined by amateurish writing and acting  while the third feels limited by its short running time . ,31
7770,0,the movie ends with outtakes in which most of the characters forget their lines and just utter 'uhhh  ' which is better than most of the writing in the movie . ,31
7771,1,the most brilliant and brutal uk crime film since jack carter went back to newcastle  the first half of gangster no . 1 drips with style and  at times  blood . ,31
7772,0,it's a lot to ask people to sit still for two hours and change watching such a character  especially when rendered in as flat and impassive a manner as phoenix's . ,31
7773,0,we can't accuse kung pow for misfiring  since it is exactly what it wants to be : an atrociously  mind-numbingly  indescribably bad movie . unfortunately  we'd prefer a simple misfire . ,31
7774,1,this movie has a strong message about never giving up on a loved one  but it's not an easy movie to watch and will probably disturb many who see it . ,31
7775,1,the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work . ,31
7776,1,try as you might to scrutinize the ethics of kaufman's approach  somehow it all comes together to create a very compelling  sensitive  intelligent and almost cohesive piece of film entertainment . ,31
7777,1,the bai brothers have taken an small slice of history and opened it up for all of us to understand  and they've told a nice little story in the process . ,31
7778,1,provides the kind of 'laugh therapy' i need from movie comedies -- offbeat humor  amusing characters  and a happy ending . after seeing 'analyze that  ' i feel better already . ,31
7779,1,like its new england characters  most of whom wander about in thick clouds of denial  the movie eventually gets around to its real emotional business  striking deep chords of sadness . ,31
7780,1,makes the case for a strong education and good teachers being more valuable in the way they help increase an average student's self-esteem  and not strictly in the knowledge imparted . ,31
